file name,proportion_weight,filing_time,cik
E:/ALLEXTRACTED_FILINGS\4962_10Q_2023_0000004962-23-000028.json,0.001479671251301939,2023-07-25,4962
E:/ALLEXTRACTED_FILINGS\4977_10Q_2019_0000004977-19-000077.json,0.0006945066202158889,2019/4/26,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2019_0000004977-19-000175.json,0.0006801338728817642,2019-10-25,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2020_0000004977-20-000056.json,0.0008353629287541064,2020-04-30,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2020_0000004977-20-000104.json,0.000739609973421891,2020-07-29,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2020_0000004977-20-000130.json,0.0007323208974217464,2020-10-29,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2021_0000004977-21-000063.json,0.0007022094677077341,2021-04-29,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2021_0000004977-21-000123.json,0.000651020179745538,2021-07-29,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2021_0000004977-21-000145.json,0.0006228721594070453,2021-10-28,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2022_0000004977-22-000076.json,0.0006558792854446952,2022-04-29,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2022_0000004977-22-000125.json,0.000606213931595157,2022-08-02,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2022_0000004977-22-000145.json,0.000556612463220516,2022-11-02,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2023_0000004977-23-000090.json,0.0005914514980675335,2023-05-01,4977
E:/ALLEXTRACTED_FILINGS\4977_10Q_2023_0000004977-23-000149.json,0.0006071957792580664,2023-08-02,4977
E:/ALLEXTRACTED_FILINGS\49826_10Q_2019_0000049826-19-000055.json,0.0007283791121454701,2019/5/3,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2019_0000049826-19-000103.json,0.0006681085785955965,2019-10-28,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2020_0000049826-20-000052.json,0.0011544135018422342,2020-05-08,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2020_0000049826-20-000099.json,0.000992764702995365,2020-08-06,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2020_0000049826-20-000106.json,0.0009070640680337177,2020-10-30,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2021_0000049826-21-000020.json,0.000740026510739596,2021-05-06,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2021_0000049826-21-000059.json,0.0006566015935907804,2021-08-05,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2021_0000049826-21-000079.json,0.0006782439568006811,2021-10-29,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2022_0000049826-22-000012.json,0.0006894477767225036,2022-05-06,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2022_0000049826-22-000046.json,0.0006419169551420736,2022-08-05,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2022_0000049826-22-000060.json,0.0006204764015150894,2022-10-27,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2023_0000049826-23-000025.json,0.0008243305933295337,2023-05-04,49826
E:/ALLEXTRACTED_FILINGS\49826_10Q_2023_0000049826-23-000043.json,0.0006707410841761779,2023-08-04,49826
E:/ALLEXTRACTED_FILINGS\50863_10Q_2019_0000050863-19-000013.json,0.0013580417622915814,2019/4/26,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2019_0000050863-19-000029.json,0.0010810807911866133,2019-10-25,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2020_0000050863-20-000017.json,0.002039940766504072,2020-04-24,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2020_0000050863-20-000026.json,0.0017377797132045103,2020-07-24,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2020_0000050863-20-000043.json,0.0016745017208756173,2020-10-23,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2021_0000050863-21-000018.json,0.002068748474381637,2021-04-23,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2021_0000050863-21-000030.json,0.002040028688236867,2021-07-23,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2021_0000050863-21-000038.json,0.0019918951551185825,2021-10-22,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2022_0000050863-22-000020.json,0.00231098526721654,2022-04-29,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2022_0000050863-22-000030.json,0.0020875294929619064,2022-07-29,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2022_0000050863-22-000038.json,0.0018182002827258658,2022-10-28,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2023_0000050863-23-000028.json,0.0015904692249328494,2023-04-28,50863
E:/ALLEXTRACTED_FILINGS\50863_10Q_2023_0000050863-23-000069.json,0.0014231937533332167,2023-07-28,50863
E:/ALLEXTRACTED_FILINGS\51143_10Q_2019_0001104659-19-025328.json,0.0006953704925074751,2019/4/30,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2019_0001558370-19-009324.json,0.0006370074793662284,2019-10-29,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2020_0001558370-20-004491.json,0.0007990072985741404,2020-04-28,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2020_0001558370-20-008516.json,0.0007805346105762115,2020-07-28,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2020_0001558370-20-011799.json,0.0007154871765094662,2020-10-27,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2021_0001558370-21-004922.json,0.0007881874895828988,2021-04-27,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2021_0001558370-21-009351.json,0.0007667510005744877,2021-07-27,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2021_0001558370-21-014734.json,0.0007356358965346264,2021-11-05,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2022_0001558370-22-005983.json,0.0008053982367466243,2022-04-26,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2022_0001558370-22-010985.json,0.0007873063156180284,2022-07-25,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2022_0001558370-22-015322.json,0.0007852894882686997,2022-10-25,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2023_0000051143-23-000021.json,0.0008633178414627386,2023-07-25,51143
E:/ALLEXTRACTED_FILINGS\51143_10Q_2023_0001558370-23-006656.json,0.0009257154232602554,2023-04-25,51143
E:/ALLEXTRACTED_FILINGS\51253_10Q_2019_0000051253-19-000008.json,0.00046411021843427734,2019/5/6,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2019_0000051253-19-000025.json,0.0007989387450971283,2019-11-04,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2020_0000051253-20-000011.json,0.0009034734757975131,2020-05-11,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2020_0000051253-20-000046.json,0.000978639953249982,2020-08-10,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2020_0000051253-20-000055.json,0.0010464578575598593,2020-11-09,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2021_0000051253-21-000025.json,0.0009755890236158542,2021-05-10,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2021_0000051253-21-000038.json,0.0008140790209221825,2021-08-05,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2021_0000051253-21-000045.json,0.0008659893238622398,2021-11-08,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2022_0000051253-22-000013.json,0.0010533757741423362,2022-05-09,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2022_0000051253-22-000024.json,0.0009647301413086313,2022-08-08,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2022_0000051253-22-000030.json,0.0009763001747475129,2022-11-07,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2023_0000051253-23-000019.json,0.0012465709827369357,2023-05-10,51253
E:/ALLEXTRACTED_FILINGS\51253_10Q_2023_0000051253-23-000029.json,0.0012040219086820944,2023-08-09,51253
E:/ALLEXTRACTED_FILINGS\51434_10Q_2019_0000051434-19-000015.json,0.001299747390383544,2019/5/3,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2019_0000051434-19-000037.json,0.0010277624555510372,2019-11-01,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2020_0000051434-20-000017.json,0.0010775010720513963,2020-05-01,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2020_0000051434-20-000033.json,0.0010581618637492286,2020-07-31,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2020_0000051434-20-000042.json,0.0011268453472124186,2020-10-30,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2021_0000051434-21-000019.json,0.0008448769827146763,2021-04-30,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2021_0000051434-21-000033.json,0.0009736979196381735,2021-07-30,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2021_0000051434-21-000045.json,0.0008640699400811334,2021-10-28,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2022_0000051434-22-000025.json,0.0011609954069550983,2022-04-29,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2022_0000051434-22-000040.json,0.0011147699739600372,2022-07-29,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2022_0000051434-22-000052.json,0.001136395886034234,2022-10-28,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2023_0000051434-23-000022.json,0.0010374018829740108,2023-04-28,51434
E:/ALLEXTRACTED_FILINGS\51434_10Q_2023_0000051434-23-000042.json,0.0010295056178956641,2023-07-28,51434
E:/ALLEXTRACTED_FILINGS\51644_10Q_2019_0000051644-19-000020.json,0.00036582439165212675,2019/4/26,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2019_0000051644-19-000066.json,0.0003473936035631442,2019-10-25,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2020_0000051644-20-000020.json,0.0005378195848413501,2020-04-23,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2020_0000051644-20-000045.json,0.0004991225278050228,2020-07-31,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2020_0000051644-20-000056.json,0.0005002192520018672,2020-10-23,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2021_0000051644-21-000019.json,0.00046042163709319415,2021-04-28,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2021_0000051644-21-000037.json,0.000443206911310063,2021-07-26,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2021_0000051644-21-000043.json,0.00044541482176006054,2021-10-26,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2022_0000051644-22-000018.json,0.00045978346711791874,2022-04-28,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2022_0000051644-22-000031.json,0.0004030515735699711,2022-07-27,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2022_0000051644-22-000050.json,0.0003959504108263011,2022-10-26,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2023_0000051644-23-000017.json,0.0004227997436232892,2023-04-27,51644
E:/ALLEXTRACTED_FILINGS\51644_10Q_2023_0000051644-23-000033.json,0.0004146133952966542,2023-07-26,51644
E:/ALLEXTRACTED_FILINGS\5272_10Q_2019_0000005272-19-000031.json,0.0006560639794752571,2019/5/7,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2019_0000005272-19-000054.json,0.0006015155371548995,2019-11-01,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2020_0001104659-20-056631.json,0.0007925313738097639,2020-05-05,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2020_0001104659-20-090177.json,0.0007623863268131325,2020-08-04,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2020_0001104659-20-122282.json,0.0007572913147796355,2020-11-06,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2021_0001104659-21-062977.json,0.000800163886534333,2021-05-07,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2021_0001104659-21-101301.json,0.0007199817843304374,2021-08-06,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2021_0001104659-21-134956.json,0.0007388438224427964,2021-11-05,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2022_0000005272-22-000021.json,0.0007328963912488354,2022-08-09,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2022_0000005272-22-000027.json,0.0007137350586066005,2022-11-02,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2022_0001104659-22-056167.json,0.0007626187143457425,2022-05-05,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2023_0000005272-23-000023.json,0.0007222367717464065,2023-05-05,5272
E:/ALLEXTRACTED_FILINGS\5272_10Q_2023_0000005272-23-000033.json,0.0006859598089519612,2023-08-02,5272
E:/ALLEXTRACTED_FILINGS\52988_10Q_2018_0000052988-19-000008.json,0.0007792780934308081,2019/2/6,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2019_0000052988-19-000031.json,0.0008024875425574239,2019/5/7,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2019_0000052988-20-000019.json,0.000879515254139122,2020-02-04,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2020_0000052988-20-000033.json,0.000985144709470275,2020-05-06,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2020_0000052988-20-000050.json,0.0010081452528589749,2020-08-03,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2021_0000052988-21-000016.json,0.0009133437500502853,2021-02-09,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2021_0000052988-21-000031.json,0.000768406245055389,2021-05-10,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2021_0000052988-21-000043.json,0.0007964275062329011,2021-08-03,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2021_0000052988-22-000016.json,0.0008506122216204653,2022-02-08,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2022_0000052988-22-000046.json,0.0007794219352413399,2022-05-03,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2022_0000052988-22-000063.json,0.0007702468250611121,2022-08-01,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2022_0000052988-23-000012.json,0.0007899193044956251,2023-02-07,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2023_0000052988-23-000024.json,0.0007524544310759012,2023-05-09,52988
E:/ALLEXTRACTED_FILINGS\52988_10Q_2023_0000052988-23-000053.json,0.0005044525228287399,2023-08-08,52988
E:/ALLEXTRACTED_FILINGS\54480_10Q_2019_0000054480-19-000123.json,0.0016361228556868808,2019/4/17,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2019_0000054480-19-000214.json,0.0014257556137790177,2019-10-18,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2020_0000054480-20-000113.json,0.0016107723444861845,2020-04-17,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2020_0000054480-20-000181.json,0.00147049091457946,2020-07-17,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2020_0000054480-20-000221.json,0.0013864492996033273,2020-10-16,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2021_0000054480-21-000117.json,0.0014667376002223938,2021-04-16,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2021_0000054480-21-000199.json,0.0015609055301898601,2021-07-16,54480
E:/ALLEXTRACTED_FILINGS\54480_10Q_2021_0000054480-21-000220.json,0.0015674233757337962,2021-10-19,54480
E:/ALLEXTRACTED_FILINGS\55067_10Q_2019_0001628280-19-005822.json,0.000759173438709439,2019/5/3,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2019_0001628280-19-012828.json,0.0005057391126719008,2019-10-30,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2020_0001628280-20-006119.json,0.0008162303574659695,2020-05-01,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2020_0001628280-20-011358.json,0.0009324172791972802,2020-07-31,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2020_0001628280-20-015164.json,0.0008803847740744703,2020-10-30,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2021_0001628280-21-009534.json,0.0006489313045560008,2021-05-07,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2021_0001628280-21-016087.json,0.0007216123759591885,2021-08-06,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2021_0001628280-21-022030.json,0.0007590053336419992,2021-11-05,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2022_0001628280-22-012661.json,0.0005167629718809854,2022-05-05,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2022_0001628280-22-021083.json,0.0006045576716601761,2022-08-04,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2022_0001628280-22-028218.json,0.0006491587066287518,2022-11-03,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2023_0001628280-23-015761.json,0.0005035218451784118,2023-05-04,55067
E:/ALLEXTRACTED_FILINGS\55067_10Q_2023_0001628280-23-027251.json,0.0005624255044671265,2023-08-03,55067
E:/ALLEXTRACTED_FILINGS\5513_10Q_2019_0000005513-19-000074.json,0.001148769400696255,2019/5/1,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2019_0000005513-19-000133.json,0.0009446636813320632,2019-10-30,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2020_0000005513-20-000076.json,0.001232605093362189,2020-05-05,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2020_0000005513-20-000111.json,0.001168861717603596,2020-07-29,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2020_0000005513-20-000152.json,0.0011280621889937664,2020-10-28,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2021_0000005513-21-000090.json,0.0010813309420450647,2021-05-06,5513
E:/ALLEXTRACTED_FILINGS\5513_10Q_2021_0000005513-21-000135.json,0.0010106070491026952,2021-08-04,5513
E:/ALLEXTRACTED_FILINGS\55785_10Q_2019_0000055785-19-000032.json,0.00034136976542616446,2019/4/22,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2019_0000055785-19-000084.json,0.00034957451533599383,2019-10-22,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2020_0000055785-20-000034.json,0.0004908894276961309,2020-04-22,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2020_0000055785-20-000053.json,0.00044257237276524995,2020-07-23,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2020_0000055785-20-000074.json,0.0005984545761952737,2020-10-22,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2021_0000055785-21-000037.json,0.0005558855786776708,2021-04-23,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2021_0000055785-21-000073.json,0.0005325322317440675,2021-07-23,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2021_0000055785-21-000091.json,0.00047498127316600747,2021-10-25,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2022_0000055785-22-000035.json,0.0003468609933497906,2022-04-22,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2022_0000055785-22-000055.json,0.00036059176725588866,2022-07-26,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2022_0000055785-22-000074.json,0.00039600665210423136,2022-10-25,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2023_0000055785-23-000029.json,0.0002837721681765967,2023-04-25,55785
E:/ALLEXTRACTED_FILINGS\55785_10Q_2023_0000055785-23-000054.json,0.0003991899182634393,2023-07-25,55785
E:/ALLEXTRACTED_FILINGS\56873_10Q_2019_0001558370-19-005961.json,0.0004725412150973253,2019/6/28,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2019_0001558370-19-011552.json,0.00044672141923644414,2019-12-17,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2020_0001558370-20-007804.json,0.0006659516488950547,2020-06-26,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2020_0001558370-20-011232.json,0.00048767678055936393,2020-09-22,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2020_0001558370-20-014382.json,0.00045680567988527635,2020-12-15,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2021_0001558370-21-008603.json,0.0005129957105162242,2021-06-25,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2021_0001558370-21-012583.json,0.00045269110768451535,2021-09-17,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2021_0001558370-21-016667.json,0.0004727029839136628,2021-12-10,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2022_0001558370-22-010253.json,0.0008493261297564448,2022-06-24,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2022_0001558370-22-014443.json,0.0006532481707177132,2022-09-16,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2022_0001558370-22-018508.json,0.0006418507337919996,2022-12-09,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2023_0001558370-23-011335.json,0.0006611573162385891,2023-06-23,56873
E:/ALLEXTRACTED_FILINGS\56873_10Q_2023_0001558370-23-015803.json,0.0006251068976725686,2023-09-15,56873
E:/ALLEXTRACTED_FILINGS\58492_10Q_2019_0000058492-19-000010.json,0.001539104031392859,2019/5/7,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2019_0000058492-19-000018.json,0.0013985257557796,2019-11-05,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2020_0000058492-20-000009.json,0.001489398168955727,2020-05-08,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2020_0000058492-20-000021.json,0.0014745092219090204,2020-08-06,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2020_0000058492-20-000025.json,0.0014203478988613076,2020-11-05,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2021_0000058492-21-000015.json,0.0016207805359840168,2021-05-06,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2021_0000058492-21-000038.json,0.001526903052808604,2021-08-05,58492
E:/ALLEXTRACTED_FILINGS\58492_10Q_2021_0000058492-21-000042.json,0.0015190056682202252,2021-11-05,58492
E:/ALLEXTRACTED_FILINGS\59478_10Q_2019_0000059478-19-000174.json,0.0015351251387936038,2019/5/2,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2019_0000059478-19-000278.json,0.0014955207019866825,2019-10-25,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2020_0000059478-20-000104.json,0.0015187068500717715,2020-05-01,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2020_0000059478-20-000131.json,0.0015594647853085742,2020-07-31,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2020_0000059478-20-000155.json,0.001507280874822044,2020-10-28,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2021_0000059478-21-000122.json,0.0017820040984776703,2021-04-30,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2021_0000059478-21-000171.json,0.001645348290078834,2021-08-03,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2021_0000059478-21-000216.json,0.0017738158545709817,2021-10-27,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2022_0000059478-22-000133.json,0.0018716306219035226,2022-04-29,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2022_0000059478-22-000196.json,0.001805693084421031,2022-08-04,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2022_0000059478-22-000250.json,0.001870901285711594,2022-11-01,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2023_0000059478-23-000162.json,0.0018195616843544224,2023-04-27,59478
E:/ALLEXTRACTED_FILINGS\59478_10Q_2023_0000059478-23-000221.json,0.0015497369216587408,2023-08-08,59478
E:/ALLEXTRACTED_FILINGS\59558_10Q_2019_0000059558-19-000016.json,0.0007628751413672551,2019/5/2,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2019_0000059558-19-000052.json,0.0007323982721243774,2019-10-31,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2020_0000059558-20-000024.json,0.0009186850929486361,2020-05-07,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2020_0000059558-20-000041.json,0.0008472884716781312,2020-08-06,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2020_0000059558-20-000051.json,0.0008353277465498783,2020-11-05,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2021_0000059558-21-000017.json,0.0008108662296137371,2021-05-06,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2021_0000059558-21-000040.json,0.0007768960978425638,2021-08-05,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2021_0000059558-21-000051.json,0.000759731458086646,2021-11-04,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2022_0000059558-22-000022.json,0.0007875905361311368,2022-05-05,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2022_0000059558-22-000038.json,0.000791690243675554,2022-08-04,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2022_0000059558-22-000043.json,0.000730090043058546,2022-11-03,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2023_0000059558-23-000031.json,0.0007948630690643465,2023-05-10,59558
E:/ALLEXTRACTED_FILINGS\59558_10Q_2023_0000059558-23-000047.json,0.0007440993565853804,2023-08-03,59558
E:/ALLEXTRACTED_FILINGS\60086_10Q_2019_0001193125-19-124431.json,0.001111394929775279,2019/4/29,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2019_0001193125-19-275925.json,0.0007525387209377425,2019-10-28,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2020_0001140361-20-010602.json,0.0013302852986710712,2020-05-04,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2020_0001140361-20-017258.json,0.0011864228093521408,2020-08-03,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2020_0001140361-20-024292.json,0.0011720651432253187,2020-11-02,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2021_0001140361-21-016374.json,0.0010125264142924221,2021-05-07,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2021_0001140361-21-026371.json,0.0012510308544884787,2021-08-02,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2021_0001140361-21-036074.json,0.0012867186330527186,2021-11-01,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2022_0000060086-22-000022.json,0.0007245634492401648,2022-05-02,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2022_0000060086-22-000075.json,0.0007495070267753788,2022-08-01,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2022_0000060086-22-000109.json,0.0007336223840315229,2022-10-31,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2023_0000060086-23-000087.json,0.0007003032892986263,2023-05-01,60086
E:/ALLEXTRACTED_FILINGS\60086_10Q_2023_0000060086-23-000134.json,0.0007223472986710182,2023-07-31,60086
E:/ALLEXTRACTED_FILINGS\60667_10Q_2019_0000060667-19-000086.json,0.0005918499744529382,2019/6/3,60667
E:/ALLEXTRACTED_FILINGS\60667_10Q_2019_0000060667-19-000184.json,0.0007001082308085183,2019-12-04,60667
E:/ALLEXTRACTED_FILINGS\60667_10Q_2020_0000060667-20-000085.json,0.0010172759868130648,2020-05-28,60667
E:/ALLEXTRACTED_FILINGS\60667_10Q_2020_0000060667-20-000138.json,0.0005465761806939124,2020-08-26,60667
E:/ALLEXTRACTED_FILINGS\60667_10Q_2020_0000060667-20-000175.json,0.0005681026083627196,2020-11-25,60667
E:/ALLEXTRACTED_FILINGS\60667_10Q_2021_0000060667-21-000074.json,0.00031990664218319547,2021-05-27,60667
