Date,File Name,Hawkish Measure,Source
20211108,clarida20211108a.txt,0.16129032258064516,speeches
20211119,clarida20211119a.txt,-0.08450704225352113,speeches
20211130,clarida20211130a.txt,-0.17391304347826086,speeches
20221006,cook20221006a.txt,0.40625,speeches
20221130,cook20221130a.txt,0.11290322580645161,speeches
20230106,cook20230106a.txt,0.24,speeches
20230121,cook20230121a.txt,0.0,speeches
20230216,cook20230216a.txt,0.0,speeches
20230331,cook20230331a.txt,0.24074074074074073,speeches
20230404,cook20230404a.txt,0.0,speeches
20230421,cook20230421a.txt,0.2127659574468085,speeches
20230513,cook20230513a.txt,0.0,speeches
20230515,cook20230515a.txt,0.0,speeches
20230922,cook20230922a.txt,0.10526315789473684,speeches
20231018,cook20231018a.txt,-0.07317073170731707,speeches
20231106,cook20231106a.txt,0.20833333333333334,speeches
20231108,cook20231108a.txt,0.25,speeches
20231113,cook20231113a.txt,0.0,speeches
20231116,cook20231116a.txt,0.06060606060606061,speeches
20240222,cook20240222a.txt,0.027777777777777776,speeches
20240325,cook20240325a.txt,0.16666666666666666,speeches
20240504,cook20240504a.txt,0.0,speeches
20240508,cook20240508a.txt,0.16666666666666666,speeches
20240514,cook20240514a.txt,0.08333333333333333,speeches
20240607,cook20240607a.txt,0.0,speeches
20240625,cook20240625a.txt,0.029850746268656716,speeches
20240710,cook20240710a.txt,0.05172413793103448,speeches
20240926,cook20240926a.txt,-0.06666666666666667,speeches
20241001,cook20241001a.txt,0.0,speeches
20241010,cook20241010a.txt,-0.08333333333333333,speeches
20120106,duke20120106a.txt,-0.37037037037037035,speeches
20120113,duke20120113a.txt,-0.125,speeches
20120116,duke20120116a.txt,-0.11538461538461539,speeches
20120327,duke20120327a.txt,-0.25,speeches
20120515,duke20120515a.txt,-0.21052631578947367,speeches
20120720,duke20120720a.txt,-0.3076923076923077,speeches
20121005,duke20121005a.txt,-0.05555555555555555,speeches
20121109,duke20121109a.txt,0.16666666666666666,speeches
20130205,duke20130205a.txt,0.0,speeches
20130308,duke20130308a.txt,-0.03389830508474576,speeches
20130509,duke20130509a.txt,0.07692307692307693,speeches
20140710,fischer20140710a.txt,0.2777777777777778,speeches
20140811,fischer20140811a.txt,-0.25333333333333335,speeches
20141011,fischer20141011a.txt,-0.027777777777777776,speeches
20150227,fischer20150227a.txt,0.08333333333333333,speeches
20150323,fischer20150323a.txt,-0.16393442622950818,speeches
20150327,fischer20150327a.txt,-0.16666666666666666,speeches
20150330,fischer20150330a.txt,-0.16666666666666666,speeches
20150521,fischer20150521.txt,0.0,speeches
20150526,fischer20150526a.txt,0.04838709677419355,speeches
20150601,fischer20150601a.txt,-0.17857142857142858,speeches
20150630,fischer20150630a.txt,0.06666666666666667,speeches
20150829,fischer20150829a.txt,-0.11392405063291139,speeches
20151002,fischer20151002a.txt,-0.034482758620689655,speeches
20151011,fischer20151011a.txt,-0.037037037037037035,speeches
20151104,fischer20151104a.txt,0.04819277108433735,speeches
20151112,fischer20151112a.txt,-0.3333333333333333,speeches
20151119,fischer20151119a.txt,-0.07894736842105263,speeches
20151203,fischer20151203a.txt,0.0,speeches
20160103,fischer20160103a.txt,-0.07142857142857142,speeches
20160201,fischer20160201a.txt,0.13793103448275862,speeches
20160210,fischer20160210a.txt,0.0,speeches
20160223,fischer20160223a.txt,0.15151515151515152,speeches
20160307,fischer20160307a.txt,-0.10227272727272728,speeches
20160519,fischer20160519.txt,0.09210526315789473,speeches
20160821,fischer20160821a.txt,-0.2972972972972973,speeches
20160927,fischer20160927a.txt,-0.1111111111111111,speeches
20161005,fischer20161005a.txt,-0.25,speeches
20161009,fischer20161009a.txt,-0.03571428571428571,speeches
20161017,fischer20161017a.txt,-0.21666666666666667,speeches
20161104,fischer20161104a.txt,0.05,speeches
20161111,fischer20161111a.txt,-0.0958904109589041,speeches
20161115,fischer20161115a.txt,-0.1111111111111111,speeches
20161121,fischer20161121a.txt,-0.3333333333333333,speeches
20170211,fischer20170211a.txt,-0.07407407407407407,speeches
20170303,fischer20170303a.txt,0.0,speeches
20170417,fischer20170417a.txt,0.0,speeches
20170419,fischer20170419a.txt,-0.041666666666666664,speeches
20170505,fischer20170505a.txt,-0.01694915254237288,speeches
20170620,fischer20170620a.txt,0.0,speeches
20170627,fischer20170627a.txt,0.058823529411764705,speeches
20170706,fischer20170706a.txt,-0.09433962264150944,speeches
20170731,fischer20170731a.txt,-0.37037037037037035,speeches
20170928,fischer20170928a.txt,-0.028985507246376812,speeches
20221004,jefferson20221004a.txt,0.2777777777777778,speeches
20221117,jefferson20221117a.txt,0.3333333333333333,speeches
20230224,jefferson20230224a.txt,0.25,speeches
20230227,jefferson20230227a.txt,0.1623931623931624,speeches
20230327,jefferson20230327a.txt,0.0898876404494382,speeches
20230512,jefferson20230512a.txt,0.08163265306122448,speeches
20230518,jefferson20230518a.txt,0.16279069767441862,speeches
20230531,jefferson20230531a.txt,-0.07142857142857142,speeches
20231009,jefferson20231009a.txt,0.15217391304347827,speeches
20231019,jefferson20231019a.txt,0.0,speeches
20231108,jefferson20231108a.txt,0.08333333333333333,speeches
20231114,jefferson20231114a.txt,0.0,speeches
20240222,jefferson20240222a.txt,-0.03508771929824561,speeches
20240416,jefferson20240416a.txt,0.14814814814814814,speeches
20240513,jefferson20240513a.txt,0.03125,speeches
20240520,jefferson20240520a.txt,0.1346153846153846,speeches
20241008,jefferson20241008a.txt,0.02857142857142857,speeches
20241009,jefferson20241009a.txt,0.038461538461538464,speeches
20240207,kugler20240207a.txt,-0.012658227848101266,speeches
20240301,kugler20240301a.txt,0.21348314606741572,speeches
20240403,kugler20240403a.txt,0.028985507246376812,speeches
20240404,kugler20240404a.txt,0.0,speeches
20240518,kugler20240518a.txt,0.0,speeches
20240618,kugler20240618a.txt,0.17142857142857143,speeches
20240716,kugler20240716a.txt,0.030303030303030304,speeches
20240925,kugler20240925a.txt,0.14666666666666667,speeches
20241008,kugler20241008a.txt,0.14492753623188406,speeches
20120125,minutes_20120125.txt,-0.09210526315789473,minutes
20120313,minutes_20120313.txt,0.03,minutes
20120425,minutes_20120425.txt,-0.05339805825242718,minutes
20120620,minutes_20120620.txt,-0.27419354838709675,minutes
20120801,minutes_20120801.txt,-0.21,minutes
20120913,minutes_20120913.txt,-0.13541666666666666,minutes
20121023,minutes_20121023.txt,-0.028037383177570093,minutes
20121212,minutes_20121212.txt,-0.12834224598930483,minutes
20130130,minutes_20130130.txt,-0.0967741935483871,minutes
20130320,minutes_20130320.txt,-0.17714285714285713,minutes
20130501,minutes_20130501.txt,-0.11818181818181818,minutes
20130619,minutes_20130619.txt,-0.14,minutes
20130731,minutes_20130731.txt,-0.1206896551724138,minutes
20130918,minutes_20130918.txt,-0.13966480446927373,minutes
20131030,minutes_20131030.txt,-0.23232323232323232,minutes
20131218,minutes_20131218.txt,-0.15577889447236182,minutes
20140129,minutes_20140129.txt,-0.20161290322580644,minutes
20140319,minutes_20140319.txt,-0.23333333333333334,minutes
20140430,minutes_20140430.txt,-0.18446601941747573,minutes
20140618,minutes_20140618.txt,-0.155,minutes
20140730,minutes_20140730.txt,-0.042735042735042736,minutes
20140917,minutes_20140917.txt,-0.11764705882352941,minutes
20141029,minutes_20141029.txt,-0.24369747899159663,minutes
20141217,minutes_20141217.txt,-0.095,minutes
20150128,minutes_20150128.txt,-0.08187134502923976,minutes
20150318,minutes_20150318.txt,-0.10552763819095477,minutes
20150429,minutes_20150429.txt,-0.0967741935483871,minutes
20150617,minutes_20150617.txt,-0.061224489795918366,minutes
20150729,minutes_20150729.txt,-0.11538461538461539,minutes
20150917,minutes_20150917.txt,-0.0825242718446602,minutes
20151028,minutes_20151028.txt,-0.1506849315068493,minutes
20151216,minutes_20151216.txt,-0.054187192118226604,minutes
20160127,minutes_20160127.txt,-0.14285714285714285,minutes
20160316,minutes_20160316.txt,-0.06896551724137931,minutes
20160427,minutes_20160427.txt,-0.04697986577181208,minutes
20160615,minutes_20160615.txt,-0.12755102040816327,minutes
20160727,minutes_20160727.txt,-0.037267080745341616,minutes
20160921,minutes_20160921.txt,-0.059113300492610835,minutes
20161102,minutes_20161102.txt,0.10204081632653061,minutes
20161214,minutes_20161214.txt,0.10582010582010581,minutes
20170201,minutes_20170201.txt,0.07692307692307693,minutes
20170315,minutes_20170315.txt,0.07981220657276995,minutes
20170503,minutes_20170503.txt,0.03731343283582089,minutes
20170614,minutes_20170614.txt,0.01904761904761905,minutes
20170726,minutes_20170726.txt,0.038461538461538464,minutes
20170920,minutes_20170920.txt,0.0,minutes
20171101,minutes_20171101.txt,-0.0072992700729927005,minutes
20171213,minutes_20171213.txt,0.047619047619047616,minutes
20180131,minutes_20180131.txt,0.022988505747126436,minutes
20180321,minutes_20180321.txt,0.10052910052910052,minutes
20180502,minutes_20180502.txt,0.17692307692307693,minutes
20180613,minutes_20180613.txt,0.1043956043956044,minutes
20180801,minutes_20180801.txt,0.04477611940298507,minutes
20180926,minutes_20180926.txt,0.13218390804597702,minutes
20181108,minutes_20181108.txt,0.15671641791044777,minutes
20181219,minutes_20181219.txt,0.07537688442211055,minutes
20190130,minutes_20190130.txt,-0.006172839506172839,minutes
20190320,minutes_20190320.txt,-0.06726457399103139,minutes
20190501,minutes_20190501.txt,-0.045112781954887216,minutes
20190619,minutes_20190619.txt,-0.19289340101522842,minutes
