file name,number of words
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200214_10-K_edgar_data_831259_0000831259-20-000004_1.txt,3456952
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200214_10-K_edgar_data_874716_0000874716-20-000006_1.txt,1369460
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200214_10-K_edgar_data_877890_0000877890-20-000051_1.txt,1159741
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200214_10-K_edgar_data_922224_0000922224-20-000005_1.txt,5855426
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1004980_0001004980-20-000009_1.txt,2417409
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1071739_0001071739-20-000060_1.txt,1269065
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1158449_0001158449-20-000035_1.txt,1155740
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1163165_0001193125-20-039954_1.txt,1611209
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1278021_0001564590-20-004935_1.txt,1857892
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1336920_0001336920-20-000023_1.txt,1412445
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1408198_0001564590-20-004992_1.txt,2089064
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1410636_0001410636-20-000040_1.txt,1758720
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1442145_0001442145-20-000012_1.txt,1669145
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1466258_0001466258-20-000064_1.txt,2297107
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1478242_0001564590-20-004901_1.txt,2887396
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1578845_0001564590-20-005038_1.txt,6938553
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_1579241_0001579241-20-000013_1.txt,1872227
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_200406_0000200406-20-000010_1.txt,2253331
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_24741_0000024741-20-000014_1.txt,5307867
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_30625_0000030625-20-000007_1.txt,1672935
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_313927_0001564590-20-004956_1.txt,1908021
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_5513_0000005513-20-000027_1.txt,3296069
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_64803_0000064803-20-000007_1.txt,2317886
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_7084_0000007084-20-000009_1.txt,1807142
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_74208_0000074208-20-000031_1.txt,4096766
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_899689_0000899689-20-000007_1.txt,2566092
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200218_10-K_edgar_data_910606_0001564590-20-004859_1.txt,5384692
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1001082_0001558370-20-000945_1.txt,2063803
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1015780_0001015780-20-000065_1.txt,2113467
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1043277_0001043277-20-000016_1.txt,1142995
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1090012_0001564590-20-005182_1.txt,3201499
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1097864_0001193125-20-041751_1.txt,1409567
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1121788_0001564590-20-005133_1.txt,1774394
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1156039_0001156039-20-000003_1.txt,2635913
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1267238_0001267238-20-000004_1.txt,2904940
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1358071_0001358071-20-000011_1.txt,1384651
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1418091_0001418091-20-000037_1.txt,1059864
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1526520_0001564590-20-005269_1.txt,2123991
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_1687229_0001687229-20-000004_1.txt,1396773
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_18230_0000018230-20-000056_1.txt,3796300
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_51434_0000051434-20-000011_1.txt,2110101
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_59478_0000059478-20-000057_1.txt,1716730
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_6201_0000006201-20-000023_1.txt,2261779
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_70858_0000070858-20-000011_1.txt,6631748
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_749251_0000749251-20-000008_1.txt,1287516
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_75362_0001564590-20-005276_1.txt,3398512
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_793952_0000793952-20-000008_1.txt,2437708
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_860731_0000860731-20-000008_1.txt,945938
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200219_10-K_edgar_data_906163_0000906163-20-000026_1.txt,918390
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1000228_0001000228-20-000018_1.txt,2032977
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_101778_0000101778-20-000023_1.txt,1886134
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1022079_0001022079-20-000017_1.txt,1366027
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1037868_0001193125-20-043133_1.txt,1437055
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1041061_0001041061-20-000015_1.txt,1841885
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1043604_0001043604-20-000021_1.txt,1528687
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1045810_0001045810-20-000010_1.txt,907566
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1047862_0001047862-20-000041_1.txt,2451780
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1090727_0001090727-20-000005_1.txt,2525566
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1136893_0001136893-20-000032_1.txt,1453851
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_11544_0000011544-20-000016_1.txt,2345767
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1164727_0001558370-20-001041_1.txt,4391116
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1285785_0001618034-20-000003_1.txt,1632870
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1286681_0001193125-20-042675_1.txt,1101515
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1326160_0001326160-20-000034_1.txt,7750518
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1365135_0001558370-20-001090_1.txt,1588150
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1373715_0001373715-20-000072_1.txt,927179
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1389170_0001564590-20-005592_1.txt,3939547
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1489393_0001489393-20-000009_1.txt,2273660
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_1705696_0001705696-20-000048_1.txt,1499056
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_277135_0000277135-20-000007_1.txt,889728
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_33185_0000033185-20-000011_1.txt,1615349
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_36104_0001193125-20-043622_1.txt,3390695
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_36270_0001564590-20-005365_1.txt,6776389
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_4447_0001564590-20-005545_1.txt,3122033
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_47111_0000047111-20-000007_1.txt,1596191
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_48039_0000048039-20-000015_1.txt,1667366
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_4904_0000004904-20-000007_1.txt,9396680
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_49071_0000049071-20-000032_1.txt,1612436
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_58492_0000058492-20-000002_1.txt,2183263
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_59558_0000059558-20-000012_1.txt,9842986
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_62709_0000062709-20-000010_1.txt,1920107
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_732717_0001562762-20-000064_1.txt,3122094
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_79879_0000079879-20-000008_1.txt,1623155
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_860730_0001193125-20-043524_1.txt,2080661
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_906107_0001564590-20-005562_1.txt,5926281
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_906345_0000906345-20-000008_1.txt,1460938
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_912595_0001564590-20-005582_1.txt,4314027
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_916365_0000916365-20-000050_1.txt,788794
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_920522_0000920522-20-000026_1.txt,2191133
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_92122_0000092122-20-000017_1.txt,6934817
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_927628_0000927628-20-000102_1.txt,3699919
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_93751_0000093751-20-000684_1.txt,3212285
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200220_10-K_edgar_data_97476_0000097476-20-000009_1.txt,1213721
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1063761_0001558370-20-001135_1.txt,2135168
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1099219_0001099219-20-000064_1.txt,6999746
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1101239_0001628280-20-001947_1.txt,2331103
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1123360_0001123360-20-000009_1.txt,1240707
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1136869_0001564590-20-005657_1.txt,2853404
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1144519_0001144519-20-000004_1.txt,2016748
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1274494_0001274494-20-000011_1.txt,1637691
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1281761_0001281761-20-000010_1.txt,3461406
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1316835_0001564590-20-005717_1.txt,1126779
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1374310_0001558370-20-001127_1.txt,1570193
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1463101_0001463101-20-000021_1.txt,1100064
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1534701_0001534701-20-000070_1.txt,2321819
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1551152_0001551152-20-000007_1.txt,1578272
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_1800_0001104659-20-023904_1.txt,1485916
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_21665_0000021665-20-000004_1.txt,1615357
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_313616_0000313616-20-000041_1.txt,1900317
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_352541_0000352541-20-000021_1.txt,5346241
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_40987_0000040987-20-000010_1.txt,1061384
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_4977_0000004977-20-000044_1.txt,4280219
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_51644_0000051644-20-000013_1.txt,1650242
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_5272_0001104659-20-023889_1.txt,9601111
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_65984_0000065984-20-000069_1.txt,20863614
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_72903_0000072903-20-000011_1.txt,2490568
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_732712_0000732712-20-000014_1.txt,2061507
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_746515_0001564590-20-005719_1.txt,1074806
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_764622_0000764622-20-000017_1.txt,2342148
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_831001_0000831001-20-000031_1.txt,6639633
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_832101_0000832101-20-000007_1.txt,1519558
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_874766_0000874766-20-000020_1.txt,4296695
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_886982_0001193125-20-043853_1.txt,4957662
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_89800_0000089800-20-000005_1.txt,1477402
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_899051_0000899051-20-000013_1.txt,4660373
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_915912_0000915912-20-000004_1.txt,2663967
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_916076_0001564590-20-005784_1.txt,2856045
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_927066_0000927066-20-000014_1.txt,1968128
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_93410_0000093410-20-000010_1.txt,2276472
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_93556_0000093556-20-000006_1.txt,1959198
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200221_10-K_edgar_data_96943_0000096943-20-000017_1.txt,1961427
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1034054_0001034054-20-000003_1.txt,3606327
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1038357_0001038357-20-000009_1.txt,1211903
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_105770_0000105770-20-000015_1.txt,1380259
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1059556_0001059556-20-000005_1.txt,2334582
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_107263_0000107263-20-000005_1.txt,2008388
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1094285_0001094285-20-000045_1.txt,1706802
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1111928_0001111928-20-000030_1.txt,1273252
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_1324404_0001324404-20-000006_1.txt,2382012
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_14272_0000014272-20-000082_1.txt,2705566
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_21344_0000021344-20-000006_1.txt,2113064
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_40545_0000040545-20-000009_1.txt,3024377
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_55067_0001628280-20-002113_1.txt,2061664
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_726728_0000726728-20-000033_1.txt,1417780
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_740260_0000740260-20-000042_1.txt,5508451
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_759944_0000759944-20-000030_1.txt,2662282
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_79282_0001564590-20-006075_1.txt,2714944
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_813672_0000813672-20-000007_1.txt,951608
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_91142_0001193125-20-046736_1.txt,1565038
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_922864_0001564590-20-006053_1.txt,2978035
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200224_10-K_edgar_data_943452_0001628280-20-002098_1.txt,2065815
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1000697_0001193125-20-048303_1.txt,1766157
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_100517_0000100517-20-000010_1.txt,1499465
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1039684_0001039684-20-000012_1.txt,2308192
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1053507_0001053507-20-000028_1.txt,2429625
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1070750_0001564590-20-006404_1.txt,2751114
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1120193_0001120193-20-000004_1.txt,1513324
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1289490_0001628280-20-002202_1.txt,1256666
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1393311_0001393311-20-000008_1.txt,2987150
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1474735_0001437749-20-003516_1.txt,1032927
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_1575828_0001575828-20-000007_1.txt,1072348
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_19617_0000019617-20-000257_1.txt,6575182
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_20286_0000020286-20-000011_1.txt,2887820
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_217346_0001104659-20-024773_1.txt,1383749
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_31791_0000031791-20-000003_1.txt,2059345
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_51143_0001558370-20-001334_1.txt,3398730
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_63276_0001628280-20-002192_1.txt,1502512
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_73124_0000073124-20-000101_1.txt,3009853
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_764180_0000764180-20-000018_1.txt,2391347
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_77360_0000077360-20-000006_1.txt,1533343
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_783280_0000783280-20-000010_1.txt,2999977
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_858339_0000858339-20-000023_1.txt,2042481
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_858470_0000858470-20-000012_1.txt,1328102
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_879101_0001437749-20-003500_1.txt,2532532
D:\python_working_fold\7871NLP\hw1\data\2020\QTR1\20200225_10-K_edgar_data_882095_0000882095-20-000006_1.txt,1448663
