,tfidf_neg,tfidf_pos,date
277,22.73477152878755,13.723039914860982,2017-05-05
278,25.239363961049545,11.80955512175356,2017-05-22
279,11.72975896344862,9.804750667263555,2017-05-30
280,6.709721458461581,4.247432023887496,2017-06-01
281,15.40817924866675,6.560296272794077,2017-06-14
282,22.70602529047634,6.565004536355173,2017-06-20
283,17.312740253549627,7.033427529177538,2017-06-23
284,4.612175967085268,3.8215132492664132,2017-06-26
285,11.981693420579969,3.932056578860186,2017-06-27
286,15.238671043581373,8.610045634154366,2017-07-06
287,19.607041471461052,5.102733723636529,2017-07-06
288,8.676749265346782,5.904816620939539,2017-07-11
289,8.676538741254689,5.9046733522890245,2017-07-13
290,4.304723666735372,5.652069457150208,2017-07-28
291,16.28388305507697,3.9725136217791674,2017-07-31
292,32.467027360562916,10.010183587164471,2017-08-25
293,10.41884280203887,3.8795864073560646,2017-08-30
294,10.621088751100045,3.930750705631228,2017-09-05
295,26.884371669459327,9.012847774881372,2017-09-20
296,16.306897757999685,9.533732991451533,2017-09-26
297,20.77485843154379,6.578153305864035,2017-09-26
298,7.984858488354073,10.346888860573241,2017-09-27
299,8.53148904605844,7.0851519502543,2017-09-28
300,1.688331157495393,1.9303621056534337,2017-10-04
301,7.755939959857626,2.022112355072769,2017-10-05
302,18.154336732896006,5.737306890587829,2017-10-12
303,15.871039776496561,5.438816930785751,2017-10-12
304,5.283868601235952,4.266356980829082,2017-10-15
305,6.6257746941949,12.53977684088737,2017-10-18
306,11.524060212450586,4.039457992720951,2017-10-20
307,7.977683080614563,4.197464264615607,2017-11-02
308,8.315979718274386,4.275517829816977,2017-11-07
309,4.94693875776627,8.060459935313528,2017-11-15
310,23.178643901592622,8.537747948307308,2017-11-16
311,12.63743699171471,9.574061714056441,2017-11-30
312,3.5508425590507646,6.105442477676709,2017-12-13
313,18.16668687333497,12.431463026672809,2017-12-13
314,6.137485981572378,9.34577955140769,2018-01-19
315,1.620840521691488,4.6059401199120416,2018-02-13
316,5.759793093637746,3.1483548493623195,2018-02-22
317,15.836621927261476,9.459404257043392,2018-02-26
318,2.48759283843963,6.135547657149036,2018-02-26
319,5.8855603910630965,5.374719201912342,2018-03-05
320,6.314976348758946,2.5664650555459003,2018-03-06
321,18.710593668191148,4.6452815866301425,2018-03-21
322,9.37900128932424,10.690010894322674,2018-03-26
323,18.41509655242381,4.685544706840964,2018-04-03
324,13.983914955654905,7.698032616033527,2018-04-06
325,4.091311212708212,7.715593656409109,2018-04-17
326,13.987667482111032,4.6098875697974036,2018-04-19
327,5.025443353267719,6.712210350659372,2018-05-04
328,7.308177879026218,1.7656697102037264,2018-05-08
329,16.38769401495206,8.190300254864926,2018-05-15
330,15.72530759175754,3.754114921217497,2018-05-16
331,12.601568476265536,9.134635397262628,2018-05-18
332,10.682434513617716,8.111845076859678,2018-05-25
333,9.391889648371194,4.463298295975815,2018-05-31
334,16.11523105594163,6.769058262406148,2018-06-13
335,8.3644463964769,2.191478790728827,2018-06-20
336,11.930122755570572,6.272164614254087,2018-06-27
337,9.530172984115728,4.001709198075418,2018-07-18
338,5.008495081086867,4.330581635017287,2018-07-19
339,15.508746224299516,5.379388197811611,2018-08-24
340,11.150314050158622,3.0652730478798853,2018-09-12
341,18.428173402901955,7.867940483465349,2018-09-26
342,1.4399050340904178,3.502994134087853,2018-09-27
343,12.979550783281102,5.673505153389897,2018-10-02
344,7.919792236800894,5.168010945443712,2018-10-03
345,9.195985424243718,5.617198142336705,2018-10-04
346,3.373926726052643,4.621687660404073,2018-10-15
347,15.64857131018983,7.911495851291046,2018-10-17
348,14.436127785961158,3.5230766550309367,2018-10-18
349,5.592371008423987,3.5612584003426813,2018-10-25
350,10.239836703361743,6.132544743075657,2018-11-09
351,14.141594889292573,9.614728543192376,2018-11-13
352,5.2419001886634415,3.4651270064045234,2018-11-16
353,4.333121167246995,2.8137050410574322,2018-11-27
354,25.95823196626879,6.563085500325878,2018-11-28
355,3.115232758470354,7.2172477251037055,2018-12-03
356,8.439982581093549,5.142541709935825,2018-12-03
357,4.9857815061739155,5.361217337343557,2018-12-03
358,9.949625150847993,5.81540837696552,2018-12-05
359,5.199449768439772,4.6435449242194915,2018-12-06
360,24.426646813766478,5.448719053713005,2018-12-07
361,8.107873914952824,5.822325006200922,2018-12-19
362,7.3356277915095625,4.352331561412361,2019-01-09
363,4.13919451542604,4.278548122760621,2019-01-10
364,17.155659308788064,7.609668283543285,2019-01-30
365,23.189924813119525,9.839531468232813,2019-01-30
366,2.2956201219391,4.679276920073255,2019-02-01
367,0.9334056056905975,5.723970740091762,2019-02-06
368,3.6797674060154075,4.7604958007003235,2019-02-06
369,6.6467872915921085,7.921203590247321,2019-02-10
370,5.09979371050949,3.9346015786695934,2019-02-11
371,9.459388832812659,6.333284160020951,2019-02-12
372,12.372538667304168,4.9018789633461815,2019-02-22
373,2.4422625025187332,2.3669826650014434,2019-02-22
374,1.5526782664832468,5.001143753553141,2019-02-23
375,2.0057540832554452,1.7962657045080972,2019-02-28
376,11.524672875579547,10.174675659006715,2019-02-28
377,13.705633918597151,3.621827708085939,2019-03-07
378,11.85870591678977,6.2553038624633475,2019-03-08
379,1.7711281690947642,0.8895064451153718,2019-03-11
380,5.32956781997008,8.371534951747526,2019-03-12
381,18.44934567588244,7.385353641051177,2019-03-20
382,19.521910763283966,8.087264936270303,2019-03-20
383,4.5965996391909725,7.66545096456007,2019-03-25
384,15.397818709392482,8.129276207395465,2019-03-28
385,9.851658930507487,4.023778414088,2019-03-28
386,10.059687296144942,1.8869977840160015,2019-03-28
387,14.274527291297336,5.020550639854105,2019-03-29
388,7.154539016112709,3.1017052433204957,2019-04-02
389,2.2721867792001817,7.9307237907676855,2019-04-02
390,12.58624091602134,6.403027136245809,2019-04-09
391,2.4625926517997767,1.9770390540159457,2019-04-10
392,8.734195705846687,6.897149518419898,2019-04-11
393,1.5447024383364463,0.8918213865150934,2019-04-11
394,12.999716929054358,5.940426703876218,2019-05-01
395,14.230932687314018,4.960140724436092,2019-05-01
396,7.338099218768974,4.281009314228779,2019-05-03
397,2.4344026095634135,3.8480177677847673,2019-05-08
398,2.270339074458026,1.523104038503131,2019-05-09
399,16.23351829878383,7.6209697271521115,2019-05-10
400,3.36750628367531,3.0987501579926966,2019-05-13
401,16.39831907266801,7.024261637839329,2019-05-16
402,0.6276898231244452,1.754844639660584,2019-05-17
403,5.1229922419285705,4.764822740058356,2019-05-20
404,19.36869461346712,3.487584522136946,2019-05-20
405,5.4657670070706486,5.268377496488361,2019-05-30
406,11.799583541328634,3.428639398805757,2019-05-30
407,4.855350288824078,1.2861420184209853,2019-06-03
408,11.628552304743645,4.143099684768244,2019-06-04
409,0.6710321893242313,1.8564634057246145,2019-06-05
410,15.480063365730281,6.25158236664906,2019-06-19
411,21.180111318940554,8.030042039443366,2019-06-19
412,5.123842390855778,3.147809703131952,2019-06-21
413,4.169101272652216,3.3712330709248253,2019-06-25
414,3.7746126073093795,2.773327153114968,2019-06-25
415,13.295605650964305,7.032753518337317,2019-07-01
416,11.600317307474896,6.141558914626562,2019-07-09
417,5.01049991680514,1.2537717491151004,2019-07-09
418,4.206632475695814,3.4223730769674177,2019-07-11
419,9.611798379320028,4.131175148764364,2019-07-16
420,19.23476977621549,8.22367267005501,2019-07-31
421,14.187684646782927,4.912542886509138,2019-07-31
422,1.7230181510487077,6.3626043237137,2019-08-05
423,1.8486674361424424,5.880290046874115,2019-08-20
424,16.685291335479334,6.203979072880085,2019-08-23
425,1.0767392949175525,1.3825037232218171,2019-09-04
426,11.028182318914409,6.936264294196329,2019-09-05
427,20.936104906770435,4.867304113850245,2019-09-18
428,28.106570085207704,8.503731248832324,2019-09-18
429,13.46707391553603,4.866808492933038,2019-09-26
430,11.244959713225061,6.759902787271491,2019-09-26
431,10.32533941157464,4.117682630039932,2019-09-27
432,9.362104830757323,10.026668207928005,2019-10-01
433,1.4456486253451806,1.4019571427776056,2019-10-01
434,11.425722803471228,6.213245158684707,2019-10-03
435,1.9501790213210528,1.4734749672022103,2019-10-04
436,3.447739647998778,2.675286743623717,2019-10-07
437,10.931928983738171,5.6547137433477115,2019-10-08
438,1.3893229332429784,1.996373434422487,2019-10-09
439,14.575672216600758,6.241515037486863,2019-10-16
440,1.806461209538883,2.6368078787143165,2019-10-17
441,1.8621291193177367,1.8824317640803594,2019-10-18
442,1.0108741263292853,2.746127339351035,2019-10-21
443,14.057195635414462,5.191357015685643,2019-10-30
444,23.612860420833712,9.299317416595338,2019-10-30
445,6.78420624019772,3.413336007384221,2019-11-01
446,19.005563216154407,8.069810981682558,2019-11-01
447,16.04299768053802,1.4744365947351283,2019-11-08
448,12.909441100748552,5.402145743228889,2019-11-12
449,4.139719760711935,2.458284523810291,2019-11-14
450,9.775033183323558,4.859454110193013,2019-11-14
451,6.259580580604145,6.854281783318935,2019-11-25
452,18.269921465151356,6.522885041700525,2019-11-26
453,21.275879978451073,7.4384762789356635,2019-12-11
454,14.361382641540505,7.594551640198675,2019-12-11
455,9.145511383954657,5.7278532443519525,2019-12-18
456,8.485583602743745,8.03587624983195,2020-01-08
457,1.6758399537537008,1.0909164130377889,2020-01-09
458,7.876951503540684,3.2270503465253975,2020-01-16
459,18.62870012862092,6.998650733825423,2020-01-17
460,15.007220360914024,11.095406594547239,2020-01-29
461,19.978639085015804,10.091870851831043,2020-01-29
462,11.595643411099488,5.184999783705475,2020-02-05
463,13.489720983211848,6.640403066348013,2020-02-06
464,6.707743046807167,14.06021502958652,2020-02-10
465,11.083258818615942,6.235882569123458,2020-02-11
466,4.11059273165384,1.7556812954592111,2020-02-21
467,13.585863044295884,6.35597440683364,2020-02-21
468,2.1627078051627273,1.2963905328422929,2020-02-25
469,4.565206193458119,14.114463820898111,2020-02-27
470,6.45992621217178,1.9704335331000977,2020-03-03
471,12.75333506747137,5.273299061787304,2020-03-15
472,37.28036222166367,7.113093386214281,2020-03-15
473,4.426160135852508,3.4064420249092278,2020-04-09
474,34.9452877733992,6.362381010064804,2020-04-29
475,26.64955726814602,8.81764702293437,2020-04-29
476,1.6708633158672916,2.2603280745588785,2020-05-05
477,13.71586382532929,1.712877598967221,2020-05-13
478,2.0179206541607027,0.7635015501452296,2020-05-21
479,8.10059271477597,3.2287209842069196,2020-05-21
480,2.7746273884470423,1.4232231090893954,2020-05-21
481,24.25392653752261,8.569928555417095,2020-06-10
482,32.70614135558571,10.266861841399152,2020-06-10
483,9.705110820565718,5.96922989558331,2020-06-16
484,4.323781643787703,2.10993149245316,2020-06-19
485,9.288107994046474,2.557100619720405,2020-06-19
486,8.55860843985088,3.7620474792380687,2020-07-07
487,18.646772112838214,5.156490286024997,2020-07-14
488,25.841728031454313,6.6603917856732515,2020-07-29
489,22.00011462419057,7.796293217659682,2020-07-29
490,4.387464626270293,9.354076725144438,2020-08-06
491,5.402597276250888,6.276687742956003,2020-08-13
492,2.1631537710803594,4.308955910061696,2020-08-19
493,10.52391040159532,5.081068145884067,2020-08-26
494,12.938621122873549,8.302063471758123,2020-08-27
495,15.266714670133222,7.809555089364381,2020-08-31
496,11.691358313227138,6.18485917123188,2020-09-01
497,26.432127915629525,14.399114877569112,2020-09-16
498,21.16749214148068,8.439073391105302,2020-09-16
499,9.559912015076325,7.660397850865673,2020-09-21
500,16.823324297267824,4.74591528898195,2020-09-23
501,14.344264568604254,8.34088581234416,2020-09-30
502,1.7264547830146473,3.7569310512634386,2020-10-01
503,5.583353545210234,2.4339285883315345,2020-10-01
504,18.60477735353152,5.0821145215611105,2020-10-06
505,4.4355638130559765,2.453334361349,2020-10-14
506,11.408007016126,3.1253628994969005,2020-10-14
507,10.76971818335308,5.537648424013041,2020-10-15
508,20.365798393495574,5.04141593024357,2020-10-15
509,4.655105783135155,3.2516428483296234,2020-10-19
510,8.262582001805244,2.7092622072910517,2020-10-20
511,14.136230359886355,5.2648042490077795,2020-10-20
512,20.316311021835663,5.818290680602734,2020-10-21
513,23.49194640053707,9.090275297368148,2020-11-05
514,14.584038435515714,7.928382328901602,2020-11-05
515,9.054007872553505,5.852328532790703,2020-11-10
516,5.273294834050296,3.3046937310636872,2020-11-16
517,4.989262413732954,7.529554804410898,2020-11-17
518,17.674946570126036,5.814236221437659,2020-11-19
519,11.058045285487186,3.3582652032048443,2020-12-01
520,4.270167738035437,7.473839497522046,2020-12-04
521,17.634403053189512,11.944083553038674,2020-12-11
522,22.06530248346151,9.49061132497322,2020-12-16
523,22.723947079041825,9.030707891912044,2020-12-16
524,1.4210543548720649,1.62883595608141,2020-12-17
525,21.67129357078912,5.07712201747853,2020-12-18
526,3.234874337811162,2.5821029342694892,2021-01-08
527,14.201944401032003,4.49534306336164,2021-01-12
528,13.90059811927108,4.668613262459181,2021-01-13
529,7.981066327450218,1.292796329541868,2021-01-13
530,24.717178829979108,10.419312066521373,2021-01-27
531,19.210297559929003,9.627364839177968,2021-01-27
532,20.31400338485933,7.847865567607801,2021-02-10
533,6.313439227905204,4.526238326911452,2021-02-16
534,11.080232100299277,6.918017304071605,2021-02-18
535,5.829321816394105,10.54724544386586,2021-02-22
536,21.01484127427332,6.1867974830687436,2021-02-24
537,4.471288785928128,2.8775759844725717,2021-02-24
538,13.296540219782575,9.500650876192918,2021-02-25
539,24.660268170072126,6.158020220095685,2021-03-01
540,9.795392928655072,2.919005770738715,2021-03-02
541,19.07434417509318,9.807152945088081,2021-03-17
542,19.928086120258243,7.614611694914616,2021-03-17
543,2.778129791219654,6.169456461933055,2021-03-18
544,3.4221177569874204,1.285484703881058,2021-03-22
545,17.391288571074305,4.949528249093738,2021-03-22
546,14.941931125741146,3.58534658588521,2021-03-23
547,7.3618816053778335,3.2047997894412146,2021-03-23
548,4.28280205170758,1.9764610685637216,2021-03-25
549,12.263358049879136,5.595018472506687,2021-03-29
