cik,filing_date,avg_excess_return
1108524,2023-03-08,-0.002372337626375765
1108524,2020-03-05,-0.00612667405403842
1108524,2022-02-25,-0.004553351769171229
906107,2023-02-16,0.0005997160492608721
906107,2022-02-17,0.003813756739115458
906107,2020-02-20,0.003190378544352411
906107,2019-02-21,0.003987021626728843
906107,2021-02-18,0.007796070953688352
49196,2021-02-26,0.004147271953485665
49196,2022-02-18,-0.0031973534312782705
49196,2019-02-15,0.008795855196052665
49196,2023-02-17,0.00036340733621514
49196,2020-02-14,-0.001650301114301045
909832,2022-10-05,-0.0015643745890993994
909832,2020-10-07,0.004180511329621072
909832,2021-10-06,0.0010818032503956717
909832,2019-10-11,-0.0017658056830933246
909832,2023-10-11,0.0034676446435125156
1013237,2023-10-27,0.007084491952492356
1013237,2021-10-22,0.004725475697797182
1013237,2022-10-21,0.0011692340088991927
1047862,2020-02-20,-0.009312235114996821
1047862,2019-02-21,0.005185288016304401
1047862,2022-02-17,0.0076113322184260136
1047862,2021-02-18,-0.0034390409606962855
1047862,2023-02-16,0.01055840376596769
10456,2022-02-23,-0.0020442294354643988
10456,2019-02-21,0.002057499551633509
10456,2021-02-11,0.0005611003453058754
10456,2020-03-17,0.03972447520679401
10456,2023-02-09,-0.01585072018277573
313616,2021-02-25,0.0015835725480780492
313616,2020-02-21,0.0058618813392311425
313616,2023-10-26,-0.0047803739903165676
313616,2019-02-21,0.00408271654806624
313616,2022-02-23,0.00574201435164106
1652044,2022-02-02,-0.0037691684054904835
1652044,2019-02-05,-0.002521449201505265
1652044,2020-02-04,-0.0026356503529837393
1652044,2021-02-03,-0.0002156232673291847
1652044,2023-02-03,-0.010913242242549378
1000228,2019-02-20,-0.004442712776879066
1000228,2022-02-15,0.01890510444171745
1000228,2020-02-20,-0.0160134835245426
1000228,2023-02-21,-0.0002598020670543747
1000228,2021-02-17,-0.005965238751543894
783325,2022-02-24,0.0008909557955345623
783325,2023-02-23,-0.008536306469726494
783325,2019-02-26,0.0006248738653314499
783325,2020-02-27,-0.012843655117105609
783325,2021-02-25,-0.0011466104036411094
915913,2023-02-15,-0.013962639374474657
915913,2022-02-22,-0.008604277665017444
915913,2019-02-27,-0.010588732567561316
915913,2021-02-19,0.01869809114123557
915913,2020-02-26,0.005671239106181766
1285785,2022-02-23,0.052852299072066844
1285785,2020-02-20,0.03857285101235192
1285785,2019-03-13,-0.008705615156040333
1285785,2023-02-23,0.014907291640404989
1285785,2021-02-22,0.02044739603742691
823768,2022-02-15,-0.0011365266331645526
823768,2021-02-22,0.002733980596744744
823768,2023-02-07,0.006303781050959177
823768,2019-02-14,-0.00019896568444740511
823768,2020-02-13,-0.0022716150730862205
1571949,2023-02-02,0.0005128412413254271
1571949,2020-02-06,0.012854455763247966
1571949,2019-02-07,-0.0035476628010318307
1571949,2022-02-03,0.0010596649380134166
1571949,2021-02-04,-0.010355516319526161
1300514,2020-02-07,0.006199327423211808
1300514,2019-02-22,-0.00621756453245789
1300514,2023-02-03,-9.12604772437325e-05
1300514,2021-02-05,0.003453016244812073
1300514,2022-02-04,-0.0006619605116638502
315213,2019-02-15,0.00115952698979501
315213,2023-02-10,-0.0014781866830640544
315213,2021-02-12,0.011442372854859977
315213,2020-02-14,-0.004595737028650145
315213,2022-02-14,0.001452100242875079
1022671,2023-02-28,0.024961421711350677
1022671,2022-02-28,0.027973512631023448
815097,2022-01-27,-0.02025670250572006
815097,2019-01-28,-0.0022175588629542464
815097,2021-01-26,0.007839405814102515
815097,2020-01-28,0.003655035588015644
815097,2023-01-27,0.009358063107920998
97745,2020-02-26,0.0005951736278847551
97745,2021-02-25,0.005134240499207488
97745,2023-02-23,-0.002577533663841731
97745,2019-02-27,0.00681643416983768
97745,2022-02-24,0.0059815474936091
1267238,2020-02-19,0.00350778064733809
1267238,2019-02-22,0.0053899462541960146
1267238,2023-02-17,-0.004800500337069384
1267238,2021-02-19,0.008094844143789017
1267238,2022-02-22,0.005850411072988277
1419612,2021-02-19,0.018056987220288936
1419612,2022-02-22,-0.010436155326786368
822416,2023-02-06,-0.010775940774372158
822416,2019-01-31,-0.0017284812699600114
822416,2021-02-02,0.015473564090988398
822416,2022-02-07,0.007079254190476654
822416,2020-01-30,-0.010908187498782038
789019,2021-07-29,-0.0003047795083036581
789019,2022-07-28,-0.00232885283450333
789019,2019-08-01,0.0059130451862517055
789019,2020-09-18,0.006350045961748815
789019,2023-07-27,-0.0021552043903437478
27419,2019-03-13,0.003640990969419117
27419,2023-03-08,-8.947083191060802e-05
27419,2020-03-11,0.0043252215633952425
27419,2022-03-09,0.005941096124673686
27419,2021-03-10,-0.0025550592490936235
899051,2022-02-18,-0.0072624904309702785
899051,2023-02-16,-0.0028301498332003274
899051,2020-02-21,0.000532527233874952
899051,2021-02-22,0.02165182814450939
899051,2019-02-15,0.0028269338132838407
1326801,2023-02-02,0.008740699736620037
1326801,2022-02-03,-0.03970244937388771
885725,2021-02-23,-0.0023542313909646114
885725,2023-02-23,0.0015115525134441368
885725,2019-02-19,0.0029113349470946273
885725,2020-02-25,9.05772196617494e-05
885725,2022-02-23,0.0023081165261197704
815556,2020-02-06,-0.0023434782341383267
815556,2019-02-06,-9.033829369626992e-06
815556,2023-02-07,-0.003133047535263209
815556,2021-02-08,-0.0017609585155290946
815556,2022-02-07,-0.00961068474520141
766421,2019-02-15,-0.013482057113016446
766421,2022-02-11,0.0063486807922051545
766421,2021-02-26,0.010364493808167839
766421,2020-02-12,0.0029539882690763175
1156039,2022-02-16,0.0001589655943718309
1156039,2023-02-15,-0.0024282579287666934
93556,2022-02-22,-0.0057227619040231765
93556,2019-02-26,-0.011014596028649317
93556,2020-02-21,-0.00045469770702798173
93556,2023-02-23,0.004692723396404459
93556,2021-02-18,0.006837938792033036
1596783,2021-08-30,0.013889739598887023
1596783,2020-08-31,-0.01427086801849163
1596783,2022-08-29,-0.01366708214704979
1596783,2023-12-08,0.0013237844641419676
1179929,2023-02-13,-0.00993533967457478
1179929,2022-02-14,0.016076301789218553
1551152,2020-02-21,0.0031386332274261257
1551152,2022-02-18,0.004351614109557735
1551152,2023-02-17,0.009211532665292087
1551152,2021-02-19,0.0019669871230240422
1551152,2019-02-27,-0.0014224987524342394
4977,2023-02-24,0.0008748539523160251
4977,2022-02-23,-0.009174267170115703
4977,2019-02-25,0.0027642254014005724
4977,2020-02-21,-0.004769478208785679
4977,2021-02-23,-0.0009080657943711688
63908,2020-02-26,-0.01586044180680484
63908,2019-02-22,0.0006082536239786001
63908,2021-02-23,-0.0010078367739818675
63908,2023-02-24,0.0001998517127712585
63908,2022-02-24,-0.012322333166441782
943819,2022-08-12,-0.01040681199038689
943819,2019-08-08,0.00794931190348388
943819,2023-08-11,0.007780696858138467
943819,2020-08-13,0.00420862743931032
943819,2021-08-17,0.005135763531071666
354190,2021-02-08,-0.007122189371040514
354190,2023-02-10,-6.112357612738208e-05
354190,2022-02-18,0.0052040717240113285
354190,2020-02-07,0.0026058731091057157
354190,2019-02-08,0.0030097643496709257
51253,2019-02-26,-3.564755685179534e-06
51253,2022-02-28,-0.020279623266251788
51253,2020-03-03,0.006423570067293619
51253,2021-02-22,0.003025536933399686
51253,2023-02-27,-0.0031636300184940177
80661,2023-02-27,-0.001783214132222024
80661,2019-02-27,0.0013934181991643259
80661,2021-03-01,0.007076780835562607
80661,2020-03-02,0.018645842227943042
80661,2022-02-28,-0.003979285588790984
1645590,2023-12-22,0.0027661927323535886
1645590,2020-12-10,-0.001628145129947152
1645590,2022-12-08,-0.001673746066239168
1645590,2019-12-13,-0.010617533098676451
1645590,2021-12-10,-0.013659569373665617
33185,2022-02-24,0.009439023860917417
33185,2023-02-23,-0.006174001768479197
33185,2020-02-20,0.003659312114983072
33185,2021-02-25,-0.002017218625301142
33185,2019-02-21,0.0013208864576250753
1099219,2019-02-22,0.0007987349002457908
1099219,2021-02-19,0.021804271889103666
1099219,2020-02-21,-0.0017170162681911637
1099219,2023-02-23,-0.0007756478084918451
1099219,2022-02-18,-0.00033309709993833156
1604778,2020-05-20,0.012075705001184631
1604778,2021-05-24,0.002688452632822239
1604778,2019-05-17,-0.02577309851238904
1604778,2023-05-19,0.0031290286303109656
1604778,2022-05-20,-0.007828342407391553
1140859,2023-11-21,0.006395340838756534
1101239,2020-02-21,0.0008392075897728675
1101239,2022-02-18,0.004657652957216814
1101239,2019-02-22,-0.0003363021787932745
1101239,2023-02-17,-0.0022668192741403075
1101239,2021-02-19,-0.011948242688913256
1260221,2021-11-16,-0.006394861535935429
1260221,2023-11-09,0.0025500193335637844
1260221,2019-11-19,-0.0002517852076236788
1260221,2020-11-12,0.0052547719161781525
1260221,2022-11-10,-0.006430377907175818
1065280,2020-01-29,0.014099211063953457
1065280,2019-01-29,-0.008908134269182303
1065280,2023-01-26,-0.0178106518709025
1065280,2022-01-27,0.06939881553695798
1065280,2021-01-28,0.006238201499622073
91576,2022-02-22,-0.006236992533364791
91576,2019-02-25,-9.696767396486687e-05
91576,2023-02-22,-0.007163528025171936
91576,2021-02-22,0.015388874899335138
91576,2020-02-26,-0.011566851647187227
20286,2019-02-22,0.0003522740700298416
20286,2021-02-25,0.001939542376376736
20286,2020-02-25,-0.01390777478555793
20286,2023-02-23,-0.004468132076222537
20286,2022-02-24,-0.01218617119325975
711404,2019-12-20,-0.0014250752727106874
711404,2022-12-09,-0.004727553988707776
711404,2023-12-08,0.00370229429272884
711404,2021-12-10,-0.002007316983076824
711404,2020-12-11,-0.004086684525346753
4904,2019-02-21,0.0007591924670968995
4904,2020-02-20,-0.015399905538132086
4904,2021-02-25,-0.002253309870601526
4904,2023-02-23,-0.005556377290483821
4904,2022-02-24,0.016524211246534914
1043277,2019-02-25,-0.0046139890361684465
1043277,2021-02-19,-0.0025871095335562103
1043277,2020-02-19,0.006325872962183368
1043277,2022-02-23,0.0027790799545654387
1043277,2023-02-17,0.003559218094396059
927628,2022-02-25,-0.0067964138968596545
927628,2023-02-24,0.003675197438057379
927628,2020-02-20,-0.004653592582454814
927628,2021-02-25,0.007162252562987899
927628,2019-02-20,-0.0014864545842571738
1335258,2021-03-01,0.012054730319877159
1335258,2020-02-27,0.04594550967064169
1335258,2022-02-23,-0.011932173072865343
1335258,2019-02-28,0.006302764538257701
1335258,2023-02-23,0.007350883033553142
1396009,2020-02-26,0.012917044149854881
1396009,2019-02-26,0.002840754573542363
1396009,2023-02-24,-0.00023238351776347604
1396009,2021-02-25,-0.003097286298998736
1396009,2022-02-25,-0.001910052151164101
1097149,2020-02-28,-0.010759683581818457
1097149,2023-02-27,0.0033725936411005495
1097149,2022-02-25,-0.0163109394071695
1097149,2019-02-28,-0.007894341992786894
1097149,2021-02-26,-0.014766931448500335
47111,2021-02-17,0.0004846443644983459
47111,2023-02-17,0.004364630283732908
47111,2022-02-18,0.0009481568674308685
47111,2020-02-20,-0.003173277625244877
47111,2019-02-22,-0.004147247939722392
1370637,2023-02-23,-0.010799277714273116
1370637,2022-02-25,0.04608028073256941
1370637,2020-02-27,0.016985021616578045
1370637,2021-02-26,0.030892766659384986
732717,2019-02-20,0.0035427664388710993
732717,2020-02-20,-0.002025578300112697
732717,2023-02-13,0.00455651830902907
732717,2022-02-16,-0.001651049587875234
732717,2021-02-25,-0.00913788147183179
47217,2019-12-12,0.001058594182106182
47217,2020-12-10,0.004407893072291776
47217,2022-12-06,-0.0071754702052143115
47217,2023-12-18,-0.004359806397585861
47217,2021-12-09,-0.00498857938093771
1341439,2019-06-21,0.0064901889005576485
1341439,2021-06-21,-0.0011901876750876027
1341439,2022-06-21,-0.004111712664839419
1341439,2020-06-22,0.0027614227771558396
1341439,2023-06-20,-0.012316457010261989
1138118,2022-03-01,-0.008587618282795199
1138118,2021-02-24,-0.004731742069863907
1138118,2023-02-27,-0.002216165435593546
1138118,2020-03-02,-0.0037756831020518584
1138118,2019-03-01,-0.0028682183379734614
1091667,2020-01-31,0.012020912974241902
1091667,2019-01-31,0.018238835862196955
1091667,2022-01-28,0.002846809289889166
1091667,2021-01-29,-0.02027316555533226
1091667,2023-01-27,-0.013903772696122061
1326160,2023-02-27,-0.013824023786352956
1326160,2019-02-28,0.0009447107031953831
1326160,2022-02-24,0.0003738966686297142
1326160,2021-02-25,0.0012097904519969489
1326160,2020-02-20,0.001370430004706492
24545,2020-02-12,-0.0031283155261711527
24545,2022-02-23,0.028186354481924785
24545,2019-02-12,-0.014397799934660671
24545,2023-02-21,-0.006633161112173689
24545,2021-02-11,0.006766101666493184
73309,2021-02-26,0.008760613625371148
73309,2020-02-28,-0.006585152122971262
73309,2022-02-28,0.012601140283200194
73309,2023-03-01,0.005005163725505708
73309,2019-02-28,-0.004459654449517179
1048695,2019-11-15,-0.001060282460442141
1048695,2020-11-19,0.007017839586555171
1048695,2021-11-16,0.006605881531987084
1048695,2022-11-15,-0.0004847795337452716
1048695,2023-11-14,0.006180092997689094
927653,2021-05-12,-0.0016106962787130448
927653,2020-05-22,0.01711567196017658
927653,2019-05-15,0.000475912744491192
927653,2022-05-09,0.002193399300445348
927653,2023-05-09,0.004089358267659252
1090872,2020-12-18,-0.001482810345959343
1090872,2022-12-21,0.0021398025866318296
1090872,2019-12-19,0.0006431975610829422
1090872,2021-12-17,0.006495595111418434
1090872,2023-12-20,9.665540353232058e-06
5272,2020-02-21,-0.006809181545295695
5272,2021-02-19,0.010263521004026697
5272,2023-02-17,-0.008651697489297838
5272,2019-02-15,0.009470042529614598
5272,2022-02-17,0.013574975529229327
1065088,2020-01-31,0.0010676302460698242
1065088,2022-02-24,0.0024979348111503165
1065088,2021-02-04,0.01926196875116689
1065088,2023-02-23,0.006828164134712347
1065088,2019-01-30,0.012482604162035636
1286681,2021-02-25,-0.007856437865375028
1286681,2020-02-20,0.015919818248485883
1286681,2022-03-01,-0.012004235462557177
1286681,2023-02-23,-0.017302938627704385
106535,2019-02-15,0.0007605691135427232
106535,2022-02-18,-0.00018131445298225383
106535,2020-02-14,0.007968936168162702
106535,2021-02-19,0.017034283366988222
106535,2023-02-17,-0.0017492907065123295
37996,2022-02-04,-0.010127752533121863
37996,2023-02-03,0.003510934962049967
37996,2019-02-21,-0.0010890935587364262
37996,2021-02-05,-0.000739679029309318
37996,2020-02-05,-0.012553340666501753
73124,2019-02-26,0.0027015529764784605
73124,2022-02-28,-0.01110687187094054
73124,2021-02-23,-0.0003253353750885509
73124,2023-02-28,0.0003836384057051435
73124,2020-02-25,0.0024637462882772547
726728,2021-02-23,-0.0023578621491335836
726728,2023-02-22,-6.11249329010655e-05
726728,2022-02-23,-0.0011791375437200367
726728,2019-02-22,-0.004090503363944923
726728,2020-02-24,-0.01548540093976395
1281761,2019-02-22,0.0016526464800422284
1281761,2020-02-21,-0.0050668902632683656
1281761,2021-02-24,-0.0028515597477168364
1281761,2023-02-24,0.005720205776135758
1281761,2022-02-24,-0.01600584454822319
759944,2019-02-21,-0.00739785612875502
759944,2020-02-24,0.004088273789797023
759944,2021-02-23,0.007985970831499215
759944,2022-02-23,-0.00681743140668988
759944,2023-02-17,-0.0019308849379456377
1002910,2023-02-22,-0.006430237060714295
1002910,2021-02-22,-0.001841454291169443
1002910,2020-02-28,0.012643840292292943
1002910,2022-02-23,-0.0037215178792328633
1002910,2019-02-26,-0.0014974047608031253
1633917,2020-02-06,-0.0020880705677173883
1633917,2022-02-03,-0.025939840706126937
1633917,2023-02-10,-0.011050388899423254
1633917,2021-02-05,0.002613835748870244
1633917,2019-02-07,0.004519748326561982
940944,2022-07-22,-0.0058826502145099616
940944,2019-07-19,2.9173401315567976e-05
940944,2021-10-25,-0.00504639648119953
940944,2023-07-21,-0.007550345794048877
940944,2020-07-24,0.011151215177066597
1013871,2021-03-01,0.008248252762371271
1013871,2023-02-23,0.0006392790976853279
1013871,2020-02-27,-0.005640859598581455
1013871,2019-02-28,0.00509484178293269
1013871,2022-02-24,-0.011605182466735302
1058090,2023-02-09,-0.0013544563739584427
1058090,2021-02-10,-0.008615300448884134
1058090,2022-02-11,0.0056812424332500664
1058090,2020-02-05,0.00664002053434319
1058090,2019-02-08,0.0019913020494844737
51143,2022-02-22,-0.002871940616079537
51143,2020-02-25,-0.015175811826184145
51143,2019-02-26,-0.0009148654826515623
51143,2023-02-28,-0.005125179522625388
51143,2021-02-23,0.002289672922607931
105770,2021-02-23,0.010035602560212797
105770,2022-02-22,0.0052311213375766
105770,2023-02-21,0.0012258768232243935
105770,2020-02-24,-0.005594704550202433
8670,2021-08-04,-0.0010133897638845003
8670,2019-08-09,0.001546614294690797
8670,2022-08-03,0.0032231057584062566
8670,2023-08-03,-0.00042375519687580044
8670,2020-08-05,0.0014976341249155973
788784,2020-02-26,-0.02732678354208732
788784,2021-03-01,0.0047209978437505115
788784,2023-02-22,-0.0004032919433040788
788784,2019-02-28,0.005478917160672694
788784,2022-02-24,-0.00021294159595633356
63754,2022-01-27,0.01152816829030206
63754,2023-01-26,0.002945662125241509
63754,2020-01-28,-0.015530906327741215
63754,2021-01-28,-0.00950351637871013
63754,2019-01-25,0.00039703850962369107
26172,2022-02-08,0.00022694981506377445
26172,2023-02-14,0.014306607208748023
26172,2020-02-11,0.0058964289980774276
26172,2021-02-10,0.00032017407323143237
26172,2019-02-11,0.0006551201673953529
2488,2019-02-08,-0.008929869941017965
2488,2021-01-29,-0.0011141445521012164
2488,2020-02-04,-0.013109685113048431
2488,2022-02-03,0.015827420124332452
2488,2023-02-27,0.005603772598254238
908255,2020-02-13,0.008568536922542329
908255,2022-02-15,0.0009920649145411136
908255,2023-02-09,0.013295535548612689
908255,2019-02-19,-0.0028615951696833292
908255,2021-02-22,0.011229597889045404
851968,2023-02-22,-0.013738911486238736
851968,2021-02-24,0.010060140740271577
851968,2019-02-28,-0.005290145554883607
851968,2020-02-28,-0.007921941047978179
851968,2022-02-23,-0.005791764612834382
48465,2020-12-04,-0.0025514537111155314
48465,2023-12-06,0.002135825821726982
48465,2022-12-06,-0.0023560246234596025
48465,2019-12-06,-0.00016892370500228644
48465,2021-12-10,0.02164925933730462
80424,2020-08-06,0.0001276497521339186
80424,2022-08-05,0.0004367228640855598
80424,2019-08-06,0.003215268237733656
80424,2021-08-06,0.0010314728258916696
80424,2023-08-04,0.0025173837180836552
879169,2020-02-13,0.02221498737357061
879169,2023-02-07,-0.014401394604411089
879169,2022-02-08,-0.021727688850885156
879169,2021-02-09,-0.02799564696808881
879169,2019-02-14,0.00044636544841558917
1037540,2022-02-25,0.0012117795272139137
1037540,2020-03-02,0.009528908326290123
1037540,2023-02-27,-0.004886099332813229
1037540,2021-02-26,0.004338806348768468
1037540,2019-02-28,0.0044219187454281345
34088,2021-02-24,0.010733341641894394
34088,2020-02-26,-0.007482514081945807
34088,2022-02-23,0.010712749967503097
34088,2019-02-27,0.0067879745642938265
34088,2023-02-22,0.0008026864418812659
36104,2023-02-27,-0.00437844893538958
36104,2020-02-20,0.0033590069686105176
36104,2021-02-23,0.007018376684089801
36104,2022-02-22,0.006542606042483273
36104,2019-02-22,0.002830294406781108
103379,2021-05-27,0.0014999489932926594
103379,2023-05-25,-0.01837171678456653
103379,2019-05-24,-0.0009207100098671598
103379,2020-05-27,-0.015189330608445089
103379,2022-05-26,0.006642670736066368
92122,2021-02-18,-0.0007951534066127819
92122,2022-02-17,-0.00026975875560158145
92122,2019-02-20,0.006179151090710763
92122,2023-02-16,-0.0028909197023129288
92122,2020-02-20,-0.013815435268386564
1170010,2023-04-13,-0.006651048725757539
1170010,2020-04-21,0.018279349197253842
1170010,2021-04-20,0.0029143304532270467
1170010,2019-04-19,-0.005043508978198744
1170010,2022-04-14,-0.0029575734350601648
921738,2021-02-26,0.023760723887819656
707549,2020-08-18,-0.017056327284045346
707549,2023-08-15,0.0051324386920045375
707549,2022-08-24,0.00013978989677083335
707549,2021-08-17,-0.0036458275765106534
707549,2019-08-20,0.0015222623329109622
313927,2019-02-21,0.0023160021884489697
313927,2023-02-16,0.00711557208817107
313927,2021-02-18,-0.002686597710872477
313927,2022-02-17,0.007106592822706154
313927,2020-02-18,-0.0009944666698041042
936340,2021-02-19,0.011294082624266254
936340,2020-02-05,-0.002825745217541255
936340,2019-02-07,0.0029384218199292773
936340,2022-02-10,-0.0005732568139138693
936340,2023-02-23,-0.011069868857018803
1316835,2023-02-28,0.0140068427835768
12659,2019-06-14,0.000818095902431753
1120193,2020-02-25,-0.026051473156258713
1120193,2023-02-23,-0.0028591710082333304
1120193,2019-02-22,0.008747807655590011
1120193,2022-02-23,-0.004682419846494966
1120193,2021-02-23,-0.003993840619058968
728535,2019-02-22,-0.012828923699987347
728535,2020-03-02,-0.010385484426369718
728535,2023-02-24,0.0014969493678179072
728535,2021-02-23,0.004681771808327914
728535,2022-02-25,0.010283125814302827
1442145,2019-02-19,-0.005614584551882096
1442145,2023-02-28,0.016809142642044257
1442145,2022-02-22,-0.011831472699440362
1442145,2020-02-18,0.0014453376123594749
1442145,2021-02-23,-0.001992433718601546
1126328,2021-02-12,-0.004615390472893981
1126328,2019-02-13,0.007822703408485888
1126328,2020-02-14,0.003899836994322054
1126328,2022-02-11,-0.007916731425982452
1126328,2023-02-16,0.00196497575534075
97210,2023-02-22,-0.0016393172652077255
97210,2020-03-02,0.007139727605128047
97210,2021-02-22,-0.022768176836263157
97210,2022-02-23,0.0006640647361672173
882835,2020-02-28,-0.002003664556050816
882835,2021-02-22,0.0015837953496259656
882835,2019-02-25,0.0043858692235478865
882835,2022-02-22,-0.000502790407590251
882835,2023-02-27,0.002036964218354348
1037868,2022-02-22,0.0009385700840286318
1037868,2019-02-21,-0.004024456517201575
1037868,2021-02-18,-0.0005840246530508597
1037868,2020-02-20,-0.00524373623337406
1037868,2023-02-21,-0.0030323496775639903
72903,2022-02-23,-0.001540260487263758
72903,2021-02-17,0.001870329615851914
72903,2020-02-21,-0.0076952216409248465
72903,2023-02-23,-0.00851565806486615
72903,2019-02-22,-0.0027866566386673067
720005,2023-11-21,0.0029847617659404806
720005,2022-11-22,-0.012828532732464218
720005,2019-11-26,-0.0024602496318004785
720005,2021-11-23,0.010215937830706873
720005,2020-11-24,-0.007046952676740093
55785,2020-02-13,0.0008475049202392197
55785,2022-02-10,-0.002637436128060175
55785,2023-02-09,-0.00281489818815842
55785,2019-02-07,0.0033241901000641986
55785,2021-02-11,-0.003350075506733197
28412,2023-02-14,-0.0071034026208917755
28412,2022-02-16,1.7189255174365065e-06
28412,2020-02-11,0.0023282004712079822
28412,2021-02-09,1.1529317385937116e-05
28412,2019-02-12,0.006459044235863641
1063761,2021-02-25,-0.009105336850899756
1063761,2019-02-22,-0.0010182886169354517
1063761,2023-02-23,0.0037646705549699826
1063761,2022-02-24,-0.007186867721608713
1063761,2020-02-21,-0.004428269476403172
935703,2020-03-20,-0.004891885894043154
935703,2023-03-10,0.006216535162607919
935703,2019-03-27,0.0029093623693147615
935703,2022-03-15,0.0002588063239570863
935703,2021-03-16,-0.007578403400877527
109198,2021-03-31,-0.004847200814001153
109198,2020-03-27,-0.003839275167621184
109198,2019-04-03,0.0017624108819588678
109198,2023-03-29,0.003165554806348483
109198,2022-03-30,-0.0018236748840334154
84839,2019-03-01,0.0016508305931765108
84839,2020-02-28,0.007651888634800915
84839,2022-02-25,0.013704733946472243
84839,2021-02-26,-0.010891058692229505
84839,2023-02-16,0.0033193630501208342
829224,2022-11-18,0.005667089783486259
829224,2019-11-15,-0.0032375613504657553
829224,2023-11-17,-0.011772089176674728
829224,2020-11-12,0.011132256538793394
829224,2021-11-19,0.005039984615655241
1041061,2022-02-23,-0.007542512697506821
1041061,2019-02-21,-9.94913006848743e-06
1041061,2020-02-20,-0.006897449881243088
1041061,2023-02-27,0.0012990926082364304
1041061,2021-02-22,0.0007650284863448585
811156,2020-02-06,-0.00233592461992033
811156,2023-02-09,-0.002227126626908645
811156,2019-02-05,0.003147836507938591
811156,2021-02-11,-0.006667026686688643
811156,2022-02-10,-0.010817303707178491
76334,2021-08-25,0.00037969238272414756
76334,2022-08-24,-0.0033143206040890283
76334,2019-08-23,-0.0019293634450141782
76334,2023-08-24,0.0047019379255214275
76334,2020-08-26,-0.01006945422386032
1024478,2022-11-08,0.01224230911392269
1024478,2023-11-08,0.0032393016056204804
1024478,2021-11-09,0.004102521616978079
1024478,2020-11-10,-0.02116054207980337
1024478,2019-11-12,0.0006624221635073383
1103982,2023-02-03,-0.001877689147371194
1103982,2022-02-04,0.0011936502420350284
1103982,2020-02-07,0.00044943306390656857
1103982,2019-02-08,0.003891203147789332
1103982,2021-02-05,-0.006358202579447949
814453,2022-02-14,0.014480612702230564
814453,2019-03-04,-0.00653309072418342
814453,2021-02-19,0.0014709204101234722
814453,2020-03-02,-0.01990403395265356
75362,2021-02-17,-0.005345326726928716
75362,2023-02-22,-0.006494903365797267
75362,2022-02-23,-0.006833414783934863
75362,2020-02-19,0.01211596543282156
75362,2019-02-21,0.001366608538723058
1601712,2022-02-10,0.006126206667164154
1601712,2020-02-13,-0.00401510156847407
1601712,2021-02-11,-0.011563880944930112
1601712,2019-02-15,0.0007410716250614327
1601712,2023-02-09,0.0023262964529255073
1800,2019-02-22,0.006006636554115121
1800,2022-02-18,0.006266448395565697
1800,2023-02-17,-0.006805738389875341
1800,2020-02-21,-0.0031186348566916407
1800,2021-02-19,-0.008855859663711357
7084,2023-02-14,0.00032338726851384805
7084,2020-02-18,-0.001006294835008872
7084,2022-02-17,0.004131267521874951
7084,2019-02-19,-0.001059907178811694
7084,2021-02-18,0.00589029872449367
820027,2019-02-27,-0.001295395988721106
820027,2021-02-24,0.0006290051998159227
820027,2020-02-26,-0.003103944586373434
820027,2023-02-23,0.004513197186267668
820027,2022-02-25,0.005563052620487934
29989,2023-02-08,0.011166392047870847
29989,2021-02-18,0.007672542626118716
29989,2022-02-09,-0.004595426427166903
29989,2019-02-12,-0.0027157786320598045
29989,2020-02-11,0.006107414343029919
793952,2019-02-28,0.00445190596723051
753308,2022-02-18,-0.0015677932059100863
753308,2023-02-17,-0.006732964905321784
753308,2021-02-12,-0.010782224566022073
753308,2020-02-14,0.009675996397356891
753308,2019-02-15,0.005248164956235304
1373715,2020-02-20,-0.006686641642958112
1373715,2019-02-27,0.002720066358406029
1373715,2023-01-31,0.007199396613031053
1373715,2021-02-12,-0.008288279986437521
1373715,2022-02-03,0.014454284959911379
277948,2021-02-10,0.0059891694897960136
277948,2023-02-15,0.002208866767381746
277948,2019-02-06,0.006678171185791608
277948,2022-02-16,0.007055511233853743
277948,2020-02-12,0.0036929550755875145
866787,2019-10-28,-0.0006466843669037483
866787,2022-10-24,0.022191706899276895
866787,2021-10-25,-0.003803134943912839
866787,2020-10-26,-0.010197891291438981
866787,2023-10-24,0.01014967627338077
1590955,2021-02-18,-0.0056945078327504855
1590955,2022-02-17,0.003650066604140488
1590955,2023-02-16,0.0003313041342354805
1590955,2020-02-13,0.020530854376286083
1510295,2022-02-24,-0.007026817546254695
1510295,2019-02-28,-0.011989696846080599
1510295,2023-02-23,0.006616524959908282
1510295,2020-02-28,-0.029924650263693713
1510295,2021-02-26,0.004074494583304715
56873,2019-04-02,-0.0031094573464954733
56873,2020-04-01,0.026793304722680978
56873,2021-03-30,0.002618649507772629
56873,2023-03-28,0.0004849820508369617
56873,2022-03-29,0.0006634262014833736
831259,2020-02-14,-0.007958522721151391
831259,2021-02-16,0.04645531656095716
831259,2019-02-15,0.000949306576441507
831259,2023-02-15,0.004198174420082509
831259,2022-02-15,0.006902255035956213
74208,2020-02-18,0.005074076135219897
74208,2019-02-19,0.002975849110766672
74208,2023-02-13,0.004951695689798738
74208,2022-02-15,0.005004937196791131
74208,2021-02-18,0.010320465551089359
107263,2022-02-28,0.01989133042311931
107263,2019-02-21,-0.005329147359813014
107263,2023-02-27,-0.009562348349510084
