,0
2197,1616896
2198,1005191
2199,1276949
2200,1767346
2201,3950663
2202,2566191
2203,3702944
2204,3413882
2205,2990278
2206,1086604
2207,1396950
2208,1284621
2209,988933
2210,1069983
2211,2368403
2212,1809213
2213,1812597
2214,1885701
2215,2306457
2216,1613385
2217,1523663
2218,2312979
2219,1602233
2220,1664448
2221,918503
2222,777630
2223,890609
2224,894055
2225,943764
2226,1468933
2227,1903733
2228,1557875
2229,1530556
2230,2235538
2231,6647884
2232,4561972
2233,4350061
2234,4392959
2235,6616305
2236,625296
2237,658154
2238,443684
2239,541344
2240,484811
2241,1179468
2242,2176245
2243,1345629
2244,2098776
2245,1556430
2246,3514052
2247,3031704
2248,2790304
2249,3026097
2250,3223334
2251,1329552
2252,2960731
2253,3694688
2254,3029809
2255,3462702
2256,3091037
2257,1810711
2258,1821092
2259,2307932
2260,1866340
2261,2374002
2262,1774699
2263,1585415
2264,821930
2265,845780
2266,844359
2267,5110038
2268,2177531
2269,2719958
2270,2272453
2271,1356649
2272,1318228
2273,1220801
2274,1152539
2275,1731256
2276,902042
2277,1219709
2278,1117055
2279,839362
2280,858438
2281,2519948
2282,2530996
2283,3080595
2284,2972045
2285,2392135
2286,2501501
2287,2180735
2288,2654421
2289,2471136
2290,2473673
2291,913929
2292,1582392
2293,1066980
2294,1627943
2295,1206978
2296,1162360
2297,1757784
2298,1208344
2299,1231689
2300,1636546
2301,2722040
2302,2771701
2303,2810773
2304,2598167
2305,3126153
2306,877068
2307,842109
2308,647035
2309,932357
2310,877035
2311,3247545
2312,2611981
2313,3118434
2314,2474840
2315,2500608
2316,894008
2317,904177
2318,1189105
2319,941469
2320,2726466
2321,289133
2322,1404015
2323,1861898
2324,2011606
2325,1954137
2326,1928428
2327,1861929
2328,1659880
2329,2118106
2330,1386686
2331,2284226
2332,1409082
2333,2379377
2334,2603093
2335,2104427
2336,2209706
2337,902650
2338,1771738
2339,5333520
2340,2522295
2341,5593699
2342,1602464
2343,1766227
2344,2489180
2345,1831886
2346,2595703
